sequence,RiverSensorX,RiverSensorY,RiverSensorZ,RiverSensorADC3
2857,-4434,-36,111,1502
2858,-4434,-36,111,1503
2859,-4434,-30,72,1500
2860,-4398,-24,72,1501
2861,-4398,-24,102,1502
2862,-4401,-21,102,1503
2863,-4371,-21,54,1500
2864,-4371,-45,129,1501
2865,-4353,-45,129,1501
2866,-4353,-45,141,1502
2867,-4377,-51,141,1503
2868,-4377,-51,81,1500
2869,-4371,-54,81,1500
2870,-4359,-54,150,1502
2871,-4359,-69,150,1503
2872,-4338,-69,120,1503
2873,-4338,-75,174,1500
2874,-4365,-75,174,1500
2875,-4365,-51,189,1501
2876,-4380,-105,189,1502
2877,-4380,-105,171,1503
2878,-4377,-102,171,1500
2879,-4395,-102,198,1500
2880,-4395,-75,198,1501
2881,-4395,-75,189,1502
2882,-4395,-102,150,1503
2883,-4410,-108,150,1500
2884,-4410,-108,192,1500
2885,-4407,-114,192,1502
2886,-4440,-114,165,1502
2887,-4440,-123,165,1499
2888,-4410,-123,123,1500
2889,-4410,-108,165,1501
2890,-4395,-108,165,1502
2891,-4395,-90,150,1503
2892,-4410,-87,150,1500
2893,-4410,-87,138,1501
2894,-4437,-99,138,1502
2895,-4434,-99,141,1503
2896,-4434,-132,141,1500
2897,-4407,-132,120,1500
2898,-4407,-84,147,1501
2899,-4404,-84,147,1502
2900,-4404,-99,171,1503
2901,-4416,-99,171,1500
2902,-4416,-99,165,1501
2903,-4410,-81,165,1502
2904,-4404,-81,162,1503
2905,-4404,-90,114,1503
2906,-4428,-90,114,1500
2907,-4428,-69,150,1500
2908,-4371,-60,150,1502
2909,-4371,-60,174,1503
2910,-4380,-45,174,1500
2911,-4359,-45,141,1500
2912,-4359,-27,141,1501
2913,-4380,-27,102,1502
2914,-4380,-21,180,1503
2915,-4383,-21,180,1500
2916,-4383,-24,132,1501
2917,-4365,-27,132,1502
2918,-4365,-27,165,1503
2919,-4386,-21,165,1500
2920,-4395,-21,150,1500
2921,-4395,-57,138,1501
2922,-4359,-57,138,1502
2923,-4359,-33,162,1503
2924,-4398,-72,162,1500
2925,-4398,-72,147,1500
2926,-4398,-51,147,1501
2927,-4398,-51,114,1503
2928,-4398,-54,114,1504
2929,-4455,-54,198,1500
2930,-4455,-87,201,1500
2931,-4398,-87,201,1501
2932,-4398,-105,147,1502
2933,-4416,-102,147,1503
2934,-4416,-102,132,1500
2935,-4404,-99,132,1500
2936,-4410,-99,171,1502
2937,-4410,-102,171,1502
2938,-4428,-102,171,1503
2939,-4428,-120,96,1500
2940,-4401,-120,96,1501
2941,-4401,-105,165,1501
2942,-4419,-108,165,1502
2943,-4419,-108,165,1503
2944,-4404,-114,165,1500
2945,-4422,-114,156,1500
2946,-4422,-111,174,1501
2947,-4404,-111,174,1502
2948,-4404,-99,156,1503
2949,-4425,-63,156,1500
2950,-4425,-63,183,1500
2951,-4425,-108,183,1502
2952,-4410,-108,180,1503
2953,-4410,-60,180,1500
2954,-4404,-60,222,1500
2955,-4404,-69,210,1501
2956,-4446,-69,210,1502
2957,-4446,-63,234,1503
2958,-4428,-123,234,1499
2959,-4428,-123,171,1500
2960,-4395,-132,171,1501
2961,-4422,-132,240,1502
2962,-4422,-114,240,1503
2963,-4347,-114,147,1499
2964,-4347,-129,231,1500
2965,-4407,-129,231,1500
2966,-4407,-159,138,1502
2967,-4359,-165,138,1503
2968,-4395,-165,231,1499
2969,-4395,-126,231,1499
2970,-4386,-126,171,1500
2971,-4386,-111,198,1501
2972,-4362,-111,198,1502
2973,-4362,-96,165,1500
2974,-4398,-108,165,1500
2975,-4398,-108,183,1501
2976,-4407,-90,183,1501
2977,-4380,-90,120,1503
2978,-4380,-99,120,1503
2979,-4362,-99,123,1500
2980,-4362,-87,210,1500
2981,-4398,-87,210,1501
2982,-4398,-105,141,1502
2983,-4398,-87,141,1503
2984,-4398,-87,171,1499
2985,-4389,-99,171,1501
2986,-4440,-99,147,1501
2987,-4440,-132,147,1502
2988,-4434,-132,189,1503
2989,-4434,-78,123,1500
2990,-4398,-78,123,1501
2991,-4398,-120,138,1501
2992,-4419,-102,138,1502
2993,-4419,-102,165,1503
2994,-4443,-108,165,1500
2995,-4416,-108,132,1500
2996,-4416,-90,114,1501
2997,-4398,-90,114,1502
2998,-4398,-84,63,1503
2999,-4422,-78,63,1503
3000,-4422,-78,198,1500
3001,-4437,-114,198,1500
3002,-4434,-114,147,1501
3003,-4434,-96,147,1502
3004,-4398,-96,216,1499
3005,-4398,-105,156,1499
3006,-4425,-105,156,1500
3007,-4425,-99,171,1501
3008,-4404,-99,171,1502
3009,-4404,-99,183,1499
3010,-4407,-111,183,1499
3011,-4380,-111,180,1500
3012,-4380,-96,180,1501
3013,-4377,-96,132,1502
3014,-4377,-78,171,1499
3015,-4380,-78,171,1500
3016,-4380,-102,165,1501
3017,-4368,-87,165,1501
3018,-4368,-87,156,1502
3019,-4371,-78,156,1503
3020,-4389,-78,162,1499
3021,-4389,-84,198,1499
3022,-4410,-84,198,1500
3023,-4410,-102,132,1501
3024,-4371,-87,132,1502
3025,-4371,-87,123,1499
3026,-4389,-114,123,1499
3027,-4377,-114,123,1500
3028,-4377,-105,123,1501
3029,-4401,-105,105,1502
3030,-4401,-66,147,1503
3031,-4395,-66,147,1500
3032,-4395,-108,171,1500
3033,-4428,-87,171,1501
3034,-4428,-87,111,1502
3035,-4416,-90,111,1503
3036,-4419,-90,171,1499
3037,-4419,-90,171,1500
3038,-4410,-90,183,1501
3039,-4410,-66,183,1502
3040,-4455,-66,183,1502
3041,-4455,-78,165,1499
3042,-4383,-66,165,1500
3043,-4383,-66,114,1500
3044,-4434,-72,114,1502
3045,-4386,-72,96,1503
3046,-4386,-66,180,1503
3047,-4443,-66,180,1500
3048,-4443,-81,183,1501
3049,-4428,-51,183,1502
3050,-4428,-51,180,1503
3051,-4398,-60,180,1503
3052,-4464,-60,123,1500
3053,-4464,-39,123,1501
3054,-4386,-39,129,1501
3055,-4386,-84,138,1502
3056,-4398,-84,138,1503
3057,-4398,-51,102,1500
3058,-4398,-66,102,1500
3059,-4398,-66,129,1501
3060,-4395,-45,129,1502
3061,-4380,-45,150,1503
3062,-4380,-33,150,1499
3063,-4362,-33,90,1500
3064,-4362,-42,180,1501
3065,-4398,-42,180,1502
3066,-4398,-75,96,1503
3067,-4395,-78,96,1500
3068,-4395,-78,141,1500
3069,-4425,-99,141,1501
3070,-4428,-99,147,1502
3071,-4428,-78,171,1503
3072,-4410,-78,171,1500
3073,-4410,-78,132,1500
3074,-4398,-84,132,1501
3075,-4398,-84,102,1502
3076,-4434,-96,102,1503
3077,-4410,-96,105,1499
3078,-4410,-66,105,1500
3079,-4422,-66,123,1500
3080,-4422,-99,162,1501
3081,-4404,-99,162,1503
3082,-4404,-111,129,1499
3083,-4407,-42,129,1500
3084,-4407,-42,138,1500
3085,-4425,-87,138,1501
3086,-4395,-87,174,1502
3087,-4395,-69,174,1503
3088,-4398,-69,120,1500
3089,-4398,-60,171,1500
3090,-4401,-60,171,1501
3091,-4401,-45,162,1502
3092,-4401,-75,162,1503
3093,-4401,-75,132,1500
3094,-4368,-27,132,1500
3095,-4410,-27,171,1501
3096,-4410,-54,171,1502
3097,-4365,-54,150,1503
3098,-4365,-51,171,1499
3099,-4422,-45,171,1499
3100,-4422,-45,87,1500
3101,-4389,-51,87,1501
3102,-4401,-51,120,1502
3103,-4401,-39,120,1499
3104,-4404,-39,111,1499
3105,-4404,-60,78,1500
3106,-4425,-60,78,1501
3107,-4425,-60,147,1503
3108,-4395,-78,147,1499
3109,-4395,-78,63,1500
3110,-4428,-84,63,1501
3111,-4386,-84,111,1502
3112,-4386,-87,111,1503
3113,-4416,-87,141,1500
3114,-4416,-90,132,1500
3115,-4422,-90,132,1501
3116,-4422,-105,138,1502
3117,-4458,-99,138,1503
3118,-4458,-99,174,1499
3119,-4401,-111,174,1500
3120,-4425,-111,174,1500
3121,-4425,-99,174,1501
3122,-4389,-99,102,1502
3123,-4389,-87,174,1499
3124,-4389,-87,174,1499
3125,-4389,-63,132,1500
3126,-4395,-84,132,1501
3127,-4416,-84,123,1502
3128,-4416,-75,123,1499
3129,-4389,-75,147,1500
3130,-4389,-78,105,1501
3131,-4383,-78,105,1502
3132,-4383,-72,165,1499
3133,-4377,-63,165,1499
3134,-4377,-63,231,1500
3135,-4353,-54,231,1501
3136,-4398,-54,162,1502
3137,-4398,-51,162,1503
3138,-4380,-51,120,1499
3139,-4380,-66,165,1500
3140,-4395,-66,165,1501
3141,-4395,-69,231,1502
3142,-4458,-60,231,1503
3143,-4458,-60,132,1499
3144,-4416,-51,132,1500
3145,-4419,-51,90,1501
3146,-4419,-75,129,1502
3147,-4380,-75,129,1503
3148,-4380,-69,162,1499
3149,-4383,-87,162,1500
3150,-4383,-87,129,1501
3151,-4422,-90,129,1502
3152,-4437,-90,120,1503
3153,-4437,-90,120,1499
3154,-4446,-90,129,1500
3155,-4446,-78,129,1500
3156,-4401,-78,129,1502
3157,-4401,-78,171,1503
3158,-4389,-81,171,1499
3159,-4389,-81,132,1500
3160,-4404,-90,132,1500
3161,-4395,-90,162,1502
3162,-4395,-66,162,1503
3163,-4386,-66,138,1503
3164,-4386,-81,138,1500
3165,-4386,-81,138,1501
3166,-4386,-75,105,1502
3167,-4377,-66,105,1502
3168,-4377,-66,129,1503
3169,-4398,-42,129,1500
3170,-4386,-42,183,1500
3171,-4386,-36,183,1501
3172,-4377,-36,189,1502
3173,-4377,-66,162,1503
3174,-4368,-66,162,1500
3175,-4368,-69,150,1500
3176,-4368,-63,150,1501
3177,-4368,-63,114,1502
3178,-4353,-87,114,1503
3179,-4365,-87,150,1500
3180,-4365,-54,171,1500
3181,-4398,-54,171,1501
3182,-4398,-54,114,1501
3183,-4389,-90,114,1503
3184,-4389,-90,165,1503
3185,-4398,-66,165,1500
3186,-4404,-66,174,1500
3187,-4404,-63,174,1501
3188,-4434,-63,141,1502
3189,-4434,-60,162,1499
3190,-4437,-60,162,1499
3191,-4437,-90,180,1500
3192,-4416,-66,180,1501
3193,-4416,-66,141,1502
3194,-4404,-78,141,1499
3195,-4395,-78,156,1499
3196,-4395,-96,156,1500
3197,-4422,-96,141,1501
3198,-4422,-87,138,1502
3199,-4365,-87,138,1499
3200,-4365,-78,183,1499
3201,-4434,-72,183,1500
3202,-4434,-72,81,1501
3203,-4434,-105,81,1502
3204,-4428,-105,60,1499
3205,-4428,-81,141,1500
3206,-4380,-81,141,1500
3207,-4380,-69,162,1501
3208,-4377,-66,162,1502
3209,-4377,-66,111,1499
3210,-4398,-72,111,1499
3211,-4383,-72,198,1500
3212,-4383,-57,198,1501
3213,-4389,-57,207,1502
3214,-4389,-66,165,1503
3215,-4365,-66,165,1500
3216,-4365,-69,180,1500
3217,-4368,-84,180,1501
3218,-4368,-84,123,1502
3219,-4362,-78,123,1503
3220,-4389,-78,165,1499
3221,-4389,-57,165,1500
3222,-4383,-57,180,1500
3223,-4383,-63,162,1501
3224,-4377,-63,162,1502
3225,-4377,-51,150,1499
3226,-4407,-81,150,1500
3227,-4407,-81,111,1500
3228,-4389,-63,111,1501
3229,-4398,-63,180,1502
3230,-4398,-84,150,1503
3231,-4410,-84,150,1499
3232,-4410,-72,171,1500
3233,-4398,-84,171,1500
3234,-4398,-84,147,1502
3235,-4395,-84,147,1502
3236,-4401,-84,81,1499
3237,-4401,-96,81,1499
3238,-4407,-96,192,1500
3239,-4407,-84,138,1501
3240,-4443,-84,138,1502
3241,-4443,-69,156,1499
3242,-4401,-90,156,1499
3243,-4401,-90,156,1500
3244,-4407,-57,156,1501
3245,-4398,-57,189,1502
3246,-4398,-75,189,1503
3247,-4398,-75,141,1499
3248,-4398,-63,129,1500
3249,-4425,-63,129,1501
3250,-4425,-87,174,1502
3251,-4416,-54,174,1503
3252,-4416,-54,192,1500
3253,-4401,-57,192,1500
3254,-4416,-57,141,1501
3255,-4416,-75,156,1502
3256,-4383,-75,156,1503
3257,-4383,-66,102,1500
3258,-4410,-60,102,1500
3259,-4410,-60,180,1501
3260,-4401,-57,180,1502
3261,-4380,-57,180,1503
3262,-4380,-84,180,1500
3263,-4407,-84,165,1500
3264,-4407,-75,138,1501
3265,-4362,-75,138,1502
3266,-4362,-45,183,1503
3267,-4389,-63,183,1500
3268,-4389,-63,132,1500
3269,-4365,-78,132,1501
3270,-4389,-78,198,1502
3271,-4389,-33,198,1503
3272,-4377,-33,171,1500
3273,-4377,-84,189,1500
3274,-4377,-84,189,1501
3275,-4377,-81,156,1502
3276,-4401,-84,156,1503
3277,-4401,-84,189,1499
3278,-4338,-66,189,1500
3279,-4350,-66,138,1501
3280,-4350,-90,189,1502
3281,-4410,-90,189,1503
3282,-4410,-54,141,1499
3283,-4404,-45,141,1500
3284,-4404,-45,174,1501
3285,-4401,-78,174,1502
3286,-4377,-78,156,1499
3287,-4377,-57,156,1499
3288,-4410,-57,129,1500
3289,-4410,-63,120,1501
3290,-4395,-63,120,1502
3291,-4395,-66,123,1503
3292,-4407,-69,123,1499
3293,-4407,-69,138,1500
3294,-4395,-81,138,1501
3295,-4422,-81,105,1502
3296,-4422,-90,105,1503
3297,-4419,-90,165,1499
3298,-4419,-45,78,1500
3299,-4386,-45,78,1501
3300,-4386,-45,192,1502
3301,-4428,-63,192,1503
3302,-4428,-63,207,1499
3303,-4410,-72,207,1500
3304,-4425,-72,171,1501
3305,-4425,-120,156,1502
3306,-4398,-120,156,1499
3307,-4398,-69,129,1499
3308,-4419,-99,129,1500
3309,-4419,-99,171,1501
3310,-4407,-72,171,1502
3311,-4377,-72,141,1502
3312,-4377,-54,141,1499
3313,-4410,-54,102,1500
3314,-4410,-72,192,1500
3315,-4386,-72,192,1501
3316,-4386,-69,123,1502
3317,-4365,-63,123,1499
3318,-4365,-63,156,1500
3319,-4389,-57,156,1500
3320,-4377,-57,156,1502
3321,-4377,-81,156,1503
3322,-4371,-81,129,1499
3323,-4371,-72,147,1500
3324,-4395,-72,147,1500
3325,-4395,-84,114,1501
3326,-4389,-72,114,1502
3327,-4389,-72,156,1499
3328,-4410,-75,156,1500
3329,-4398,-75,180,1500
3330,-4398,-102,171,1501
3331,-4383,-102,171,1502
3332,-4383,-63,123,1499
3333,-4386,-45,123,1499
3334,-4386,-45,171,1500
3335,-4404,-75,171,1501
3336,-4416,-75,138,1502
3337,-4416,-60,138,1502
3338,-4416,-60,120,1499
3339,-4416,-72,132,1500
3340,-4368,-72,132,1500
3341,-4368,-63,138,1501
3342,-4407,-63,138,1502
3343,-4407,-63,180,1499
3344,-4410,-66,180,1499
3345,-4386,-66,138,1500
3346,-4386,-81,138,1501
3347,-4443,-81,156,1502
3348,-4443,-63,114,1503
3349,-4455,-63,114,1499
3350,-4455,-75,222,1500
3351,-4401,-75,222,1501
3352,-4401,-75,162,1502
3353,-4446,-75,162,1503
3354,-4395,-75,192,1499
3355,-4395,-66,192,1500
3356,-4410,-66,147,1501
3357,-4410,-69,192,1502
3358,-4416,-69,192,1502
3359,-4416,-63,129,1499
3360,-4404,-72,129,1499
3361,-4404,-72,165,1500
3362,-4389,-69,165,1501
3363,-4389,-69,102,1502
3364,-4389,-45,60,1499
3365,-4404,-45,60,1500
3366,-4404,-84,189,1501
3367,-4389,-57,189,1502
3368,-4389,-57,123,1503
3369,-4377,-84,123,1499
3370,-4377,-84,201,1500
3371,-4377,-66,201,1500
3372,-4383,-66,132,1501
3373,-4383,-87,174,1502
3374,-4383,-87,174,1499
3375,-4383,-69,171,1500
3376,-4350,-78,171,1501
3377,-4350,-78,138,1502
3378,-4407,-81,138,1503
3379,-4389,-81,114,1499
3380,-4389,-57,114,1500
3381,-4383,-57,90,1500
3382,-4383,-87,132,1502
3383,-4380,-87,132,1503
3384,-4380,-84,138,1499
3385,-4380,-87,138,1500
3386,-4380,-87,114,1501
3387,-4410,-75,114,1502
3388,-4419,-75,141,1499
3389,-4419,-84,132,1500
3390,-4416,-84,132,1500
3391,-4416,-90,147,1501
3392,-4407,-78,147,1503
3393,-4407,-78,111,1499
3394,-4410,-66,111,1500
3395,-4401,-66,123,1500
3396,-4401,-63,123,1502
3397,-4407,-63,156,1502
3398,-4407,-57,162,1499
3399,-4383,-57,162,1500
3400,-4383,-84,129,1500
3401,-4380,-72,129,1501
3402,-4380,-72,105,1502
3403,-4416,-60,105,1503
3404,-4404,-60,147,1500
3405,-4404,-72,147,1500
3406,-4377,-72,189,1501
3407,-4377,-87,141,1502
3408,-4371,-87,141,1499
3409,-4371,-60,141,1500
3410,-4401,-81,141,1500
3411,-4401,-81,123,1501
3412,-4422,-72,123,1502
3413,-4401,-72,132,1499
3414,-4401,-96,111,1499
3415,-4389,-96,111,1500
3416,-4389,-63,114,1501
3417,-4386,-54,114,1502
3418,-4386,-54,132,1503
3419,-4398,-108,132,1499
3420,-4398,-108,243,1500
3421,-4398,-75,243,1501
3422,-4410,-75,72,1502
3423,-4410,-81,141,1502
3424,-4425,-81,141,1499
3425,-4425,-54,114,1500
3426,-4416,-96,114,1500
3427,-4416,-96,111,1502
3428,-4416,-72,111,1502
3429,-4386,-72,201,1499
3430,-4386,-72,201,1499
3431,-4386,-72,102,1500
3432,-4386,-60,183,1501
3433,-4398,-60,183,1502
3434,-4398,-60,192,1499
3435,-4395,-66,192,1499
3436,-4395,-66,189,1500
3437,-4401,-51,189,1501
3438,-4398,-51,120,1502
3439,-4398,-72,147,1499
3440,-4362,-72,147,1499
3441,-4362,-54,198,1500
3442,-4407,-57,198,1501
3443,-4407,-57,141,1502
3444,-4416,-96,141,1499
3445,-4422,-96,183,1500
3446,-4422,-63,183,1501
3447,-4377,-63,147,1502
3448,-4377,-81,114,1503
3449,-4404,-81,114,1499
3450,-4404,-66,123,1500
3451,-4407,-60,123,1500
3452,-4407,-60,201,1501
3453,-4419,-84,201,1502
3454,-4407,-84,138,1499
3455,-4407,-45,138,1499
3456,-4407,-45,207,1500
3457,-4407,-96,111,1501
3458,-4416,-96,111,1502
3459,-4416,-66,138,1499
3460,-4404,-90,138,1499
3461,-4404,-90,90,1500
3462,-4407,-84,90,1501
3463,-4386,-84,156,1502
3464,-4386,-75,150,1503
3465,-4443,-75,150,1499
3466,-4443,-90,105,1500
3467,-4404,-78,105,1501
3468,-4404,-78,123,1502
3469,-4395,-45,123,1503
3470,-4368,-45,138,1499
3471,-4368,-57,138,1500
3472,-4371,-57,156,1500
3473,-4371,-90,156,1501
3474,-4395,-90,156,1502
3475,-4395,-90,198,1499
3476,-4389,-63,198,1499
3477,-4389,-63,180,1500
3478,-4407,-78,180,1501
3479,-4389,-78,201,1502
3480,-4389,-78,201,1499
3481,-4404,-78,114,1500
3482,-4404,-66,150,1500
3483,-4386,-66,150,1501
3484,-4386,-78,165,1502
3485,-4419,-81,165,1499
3486,-4419,-81,141,1499
3487,-4377,-45,141,1500
3488,-4389,-45,150,1501
3489,-4389,-78,138,1502
3490,-4422,-78,138,1499
3491,-4422,-105,171,1500
3492,-4422,-69,171,1500
3493,-4422,-69,102,1501
3494,-4398,-78,102,1502
3495,-4389,-78,102,1499
3496,-4389,-30,102,1500
3497,-4428,-30,180,1501
3498,-4428,-75,123,1502
3499,-4428,-75,123,1499
3500,-4428,-90,156,1499
3501,-4416,-69,156,1500
3502,-4416,-69,120,1501
3503,-4425,-78,120,1502
3504,-4404,-78,192,1502
3505,-4404,-87,192,1499
3506,-4410,-87,162,1500
3507,-4410,-57,162,1500
3508,-4410,-57,162,1502
3509,-4410,-96,174,1503
3510,-4422,-99,174,1500
3511,-4422,-99,114,1500
3512,-4416,-87,114,1502
3513,-4377,-87,141,1503
3514,-4377,-60,138,1499
3515,-4404,-60,138,1500
3516,-4404,-57,183,1500
3517,-4422,-81,183,1502
3518,-4422,-81,165,1502
3519,-4386,-57,165,1499
3520,-4377,-57,165,1500
3521,-4377,-78,165,1500
3522,-4404,-78,174,1501
3523,-4404,-66,147,1502
3524,-4398,-66,147,1503
3525,-4398,-57,123,1500
3526,-4422,-78,123,1500
3527,-4422,-78,156,1502
3528,-4371,-63,156,1503
3529,-4398,-63,111,1499
3530,-4398,-84,111,1500
3531,-4383,-84,180,1500
3532,-4383,-84,165,1501
3533,-4407,-84,165,1502
3534,-4407,-96,156,1499
3535,-4401,-90,156,1500
3536,-4401,-90,129,1500
3537,-4359,-60,129,1501
3538,-4401,-60,114,1502
3539,-4401,-63,114,1503
3540,-4386,-63,132,1499
3541,-4386,-78,156,1500
3542,-4425,-78,156,1501
3543,-4425,-78,120,1502
3544,-4404,-84,120,1503
3545,-4404,-84,114,1500
3546,-4404,-69,114,1500
3547,-4404,-69,141,1501
3548,-4404,-84,60,1502
3549,-4380,-84,60,1503
3550,-4380,-69,111,1500
3551,-4389,-96,111,1500
3552,-4389,-96,138,1501
3553,-4425,-102,138,1502
3554,-4410,-102,138,1503
3555,-4410,-81,138,1499
3556,-4419,-81,165,1500
3557,-4419,-63,138,1500
3558,-4398,-63,138,1501
3559,-4398,-72,123,1502
3560,-4353,-51,123,1499
3561,-4353,-51,129,1500
3562,-4410,-63,129,1500
3563,-4419,-63,141,1501
3564,-4419,-81,141,1502
3565,-4365,-81,162,1499
3566,-4365,-42,141,1499
3567,-4383,-42,141,1500
3568,-4383,-57,147,1502
3569,-4362,-51,147,1503
3570,-4362,-51,162,1499
3571,-4377,-57,162,1500
3572,-4389,-57,156,1500
3573,-4389,-54,141,1502
3574,-4371,-54,141,1503
3575,-4371,-54,156,1499
3576,-4365,-81,156,1500
3577,-4365,-81,207,1501
3578,-4428,-69,207,1502
3579,-4404,-69,183,1499
3580,-4404,-114,183,1499
3581,-4425,-114,138,1500
3582,-4425,-108,150,1501
3583,-4434,-108,150,1502
3584,-4434,-105,147,1499
3585,-4395,-81,147,1500
3586,-4395,-81,111,1500
3587,-4383,-102,111,1502
3588,-4398,-102,156,1502
3589,-4398,-108,156,1499
3590,-4419,-108,198,1500
3591,-4419,-96,174,1500
3592,-4410,-96,174,1501
3593,-4410,-84,216,1502
3594,-4419,-69,216,1499
3595,-4419,-69,183,1499
3596,-4419,-90,183,1500
3597,-4425,-90,189,1501
3598,-4425,-78,138,1502
3599,-4383,-78,138,1499
3600,-4383,-75,102,1500
3601,-4422,-72,102,1501
3602,-4422,-72,156,1502
3603,-4395,-51,156,1503
3604,-4404,-51,111,1499
3605,-4404,-72,111,1500
3606,-4389,-72,162,1501
3607,-4389,-75,162,1502
3608,-4398,-75,162,1503
3609,-4398,-36,165,1499
3610,-4380,-63,165,1500
3611,-4380,-63,132,1501
3612,-4395,-78,132,1502
3613,-4407,-78,69,1499
3614,-4407,-63,69,1499
3615,-4404,-63,201,1500
3616,-4404,-81,147,1501
3617,-4401,-81,147,1502
3618,-4401,-78,165,1502
3619,-4380,-57,165,1499
3620,-4380,-57,138,1499
3621,-4380,-99,138,1501
3622,-4371,-99,132,1501
3623,-4371,-72,180,1502
3624,-4398,-72,180,1499
3625,-4398,-87,150,1499
3626,-4422,-96,150,1500
3627,-4422,-96,138,1502
3628,-4395,-72,138,1498
3629,-4380,-72,180,1499
3630,-4380,-42,180,1500
3631,-4386,-42,120,1501
3632,-4386,-87,141,1502
3633,-4386,-87,141,1498
3634,-4386,-81,90,1499
3635,-4404,-54,90,1499
3636,-4404,-54,132,1500
3637,-4359,-75,132,1502
3638,-4404,-75,132,1498
3639,-4404,-87,132,1499
3640,-4386,-87,138,1499
3641,-4386,-72,132,1500
3642,-4410,-72,132,1502
3643,-4410,-54,132,1498
3644,-4371,-87,132,1499
3645,-4371,-87,162,1499
3646,-4407,-63,162,1500
3647,-4434,-63,114,1502
3648,-4434,-54,150,1498
3649,-4377,-54,150,1499
3650,-4377,-33,165,1500
3651,-4389,-84,165,1500
3652,-4389,-84,90,1502
3653,-4365,-60,90,1502
3654,-4407,-60,165,1499
3655,-4407,-69,165,1499
3656,-4443,-69,165,1500
3657,-4443,-111,183,1501
3658,-4416,-111,183,1502
3659,-4416,-54,138,1499
3660,-4377,-69,138,1499
3661,-4377,-69,156,1500
3662,-4401,-66,156,1501
3663,-4437,-66,198,1502
3664,-4437,-78,198,1499
3665,-4377,-78,147,1500
3666,-4377,-96,198,1500
3667,-4404,-96,198,1502
3668,-4404,-81,147,1502
3669,-4401,-75,147,1499
3670,-4401,-75,207,1499
3671,-4371,-96,207,1500
3672,-4389,-96,150,1501
3673,-4389,-81,174,1502
3674,-4377,-81,174,1498
3675,-4377,-114,138,1499
3676,-4398,-63,138,1500
3677,-4398,-63,132,1501
3678,-4419,-63,132,1502
3679,-4371,-63,132,1498
3680,-4371,-90,132,1499
3681,-4380,-90,150,1499
3682,-4380,-105,63,1500
3683,-4389,-105,63,1501
3684,-4389,-60,180,1502
3685,-4401,-78,180,1499
3686,-4401,-78,174,1499
3687,-4410,-99,174,1500
3688,-4380,-99,102,1501
3689,-4380,-69,102,1498
3690,-4419,-69,183,1499
3691,-4419,-72,171,1499
3692,-4425,-72,171,1501
3693,-4425,-57,165,1502
3694,-4401,-87,165,1498
3695,-4401,-87,141,1499
3696,-4407,-78,141,1500
3697,-4404,-78,180,1501
3698,-4404,-66,150,1502
3699,-4422,-66,150,1498
3700,-4422,-66,138,1499
3701,-4416,-87,138,1500
3702,-4416,-87,129,1501
3703,-4377,-33,129,1502
3704,-4383,-33,192,1499
3705,-4383,-69,192,1499
3706,-4398,-69,132,1500
3707,-4398,-72,198,1501
3708,-4401,-72,198,1502
3709,-4401,-75,210,1499
3710,-4389,-75,210,1499
3711,-4389,-75,120,1500
3712,-4401,-75,120,1501
3713,-4401,-75,120,1502
3714,-4401,-75,120,1499
3715,-4386,-75,183,1499
3716,-4386,-57,132,1500
3717,-4383,-57,132,1501
3718,-4383,-84,162,1502
3719,-4419,-81,162,1499
3720,-4419,-81,165,1499
3721,-4380,-78,165,1500
3722,-4404,-78,138,1501
3723,-4404,-102,72,1502
3724,-4395,-102,72,1503
3725,-4395,-63,147,1499
3726,-4395,-63,147,1500
3727,-4395,-63,180,1501
3728,-4401,-87,180,1502
3729,-4398,-87,129,1498
3730,-4398,-87,129,1499
3731,-4407,-87,150,1499
3732,-4407,-84,189,1500
3733,-4407,-84,189,1501
3734,-4407,-84,150,1502
3735,-4398,-75,150,1499
3736,-4398,-75,141,1499
3737,-4398,-81,141,1500
3738,-4395,-81,105,1501
3739,-4395,-81,105,1502
3740,-4416,-81,150,1499
3741,-4416,-72,162,1499
3742,-4434,-72,162,1500
3743,-4434,-57,114,1501
3744,-4419,-72,114,1502
3745,-4419,-72,111,1499
3746,-4419,-75,111,1499
3747,-4428,-75,111,1500
3748,-4428,-81,111,1501
3749,-4419,-81,162,1502
3750,-4419,-72,111,1499
3751,-4407,-72,111,1499
3752,-4407,-63,105,1500
3753,-4404,-72,105,1501
3754,-4404,-72,141,1502
3755,-4407,-72,141,1499
3756,-4371,-72,171,1499
3757,-4371,-96,96,1500
3758,-4419,-96,96,1501
3759,-4419,-78,216,1502
3760,-4410,-63,216,1499
3761,-4410,-63,138,1499
3762,-4419,-54,138,1500
3763,-4410,-54,180,1501
3764,-4410,-72,180,1502
3765,-4410,-72,138,1498
3766,-4410,-81,171,1499
3767,-4389,-81,171,1500
3768,-4389,-87,174,1501
3769,-4362,-66,174,1502
3770,-4362,-66,162,1499
3771,-4398,-81,162,1499
3772,-4407,-81,96,1500
3773,-4407,-87,96,1501
3774,-4404,-87,123,1502
3775,-4404,-84,147,1499
3776,-4401,-84,147,1499
3777,-4401,-90,189,1500
3778,-4389,-75,189,1501
3779,-4389,-75,207,1502
3780,-4404,-60,207,1499
3781,-4416,-60,162,1499
3782,-4416,-99,192,1500
3783,-4416,-99,192,1501
3784,-4416,-90,132,1502
3785,-4401,-69,132,1499
3786,-4401,-69,132,1499
