sequence,RiverSensorX,RiverSensorY,RiverSensorZ,RiverSensorADC3
2876,-4320,-390,330,1472
2877,-4344,-390,303,1470
2878,-4344,-351,294,1470
2879,-4410,-378,294,1470
2880,-4377,-378,300,1469
2881,-4377,-345,300,1469
2882,-4371,-345,270,1474
2883,-4371,-300,225,1474
2884,-4398,-204,225,1473
2885,-4425,-204,192,1472
2886,-4425,-126,192,1472
2887,-4425,-126,162,1470
2888,-4425,-39,87,1471
2889,-4482,54,87,1470
2890,-4482,54,60,1471
2891,-4482,171,60,1470
2892,-4539,171,-102,1470
2893,-4539,192,-84,1470
2894,-4509,246,-84,1474
2895,-4539,246,-168,1474
2896,-4539,99,-168,1473
2897,-4512,99,-312,1473
2898,-4512,108,-357,1472
2899,-4515,126,-357,1471
2900,-4482,126,-306,1470
2901,-4482,171,-306,1470
2902,-4440,171,-204,1470
2903,-4440,231,-141,1469
2904,-4452,324,-141,1474
2905,-4473,324,-99,1474
2906,-4473,375,-99,1473
2907,-4416,375,-30,1472
2908,-4416,450,60,1471
2909,-4353,459,60,1470
2910,-4284,459,183,1470
2911,-4284,393,276,1470
2912,-4173,393,276,1470
2913,-4173,291,288,1469
2914,-4182,234,288,1474
2915,-4254,234,279,1473
2916,-4254,189,339,1472
2917,-4239,189,339,1472
2918,-4239,84,420,1472
2919,-4224,-72,420,1471
2920,-4293,-72,369,1471
2921,-4293,-159,396,1470
2922,-4320,-159,396,1470
2923,-4320,-264,285,1469
2924,-4338,-402,285,1474
2925,-4395,-402,309,1474
2926,-4395,-495,240,1473
2927,-4383,-495,240,1472
2928,-4383,-522,240,1473
2929,-4476,-609,240,1471
2930,-4452,-609,225,1471
2931,-4452,-615,225,1471
2932,-4410,-615,225,1470
2933,-4410,-546,234,1470
2934,-4596,-471,234,1474
2935,-4533,-471,150,1474
2936,-4533,-387,189,1473
2937,-4533,-387,189,1472
2938,-4533,-351,180,1472
2939,-4455,-270,180,1471
2940,-4500,-270,222,1471
2941,-4500,-219,147,1471
2942,-4461,-174,147,1470
2943,-4461,-174,330,1470
2944,-3984,-288,330,1468
2945,-4389,-288,234,1473
2946,-4389,-75,12,1473
2947,-4350,-81,12,1473
2948,-4350,-81,102,1472
2949,-4293,-102,102,1471
2950,-4383,-102,45,1471
2951,-4383,-42,27,1470
2952,-4383,-12,27,1470
2953,-4383,-12,-42,1470
2954,-4359,33,-42,1470
2955,-4425,33,-81,1474
2956,-4425,57,-132,1474
2957,-4425,66,-132,1472
2958,-4425,66,-159,1472
2959,-4455,141,-159,1471
2960,-4398,141,-90,1471
2961,-4398,186,-111,1470
2962,-4494,204,-111,1470
2963,-4494,204,-102,1470
2964,-4434,270,-102,1470
2965,-4446,270,3,1474
2966,-4446,243,18,1474
2967,-4494,297,18,1472
2968,-4326,297,114,1472
2969,-4326,207,114,1472
2970,-4302,207,180,1471
2971,-4302,339,420,1470
2972,-4290,-66,420,1469
2973,-4287,-66,312,1469
2974,-4287,-120,312,1469
2975,-4191,-120,360,1473
2976,-4191,-243,420,1473
2977,-4239,-237,420,1472
2978,-4257,-237,423,1471
2979,-4257,-327,423,1470
2980,-4287,-327,480,1471
2981,-4287,-285,378,1471
2982,-4380,-339,378,1470
2983,-4410,-339,363,1470
2984,-4410,-318,261,1470
2985,-4437,-318,261,1474
2986,-4437,-294,243,1474
2987,-4530,-282,243,1473
2988,-4518,-282,270,1472
2989,-4518,-264,234,1472
2990,-4566,-264,234,1473
2991,-4566,-201,165,1472
2992,-4596,-207,165,1472
2993,-4590,-207,105,1471
2994,-4590,-156,105,1471
2995,-4548,-156,90,1470
2996,-4548,-141,114,1470
2997,-4704,-333,114,1469
2998,-4482,-333,249,1474
2999,-4482,-153,249,1473
3000,-4599,-153,60,1473
3001,-4599,-123,-18,1471
3002,-4395,-189,-18,1469
3003,-4380,-189,78,1469
3004,-4380,-282,21,1470
3005,-4332,-282,21,1470
3006,-4332,-243,12,1470
3007,-4269,-261,12,1469
3008,-4206,-261,60,1474
3009,-4206,-228,60,1474
3010,-4173,-228,60,1473
3011,-4173,-156,78,1472
3012,-4161,-150,78,1471
3013,-4227,-150,0,1470
3014,-4227,-51,54,1470
3015,-4230,-51,54,1470
3016,-4230,39,138,1470
3017,-4290,96,138,1469
3018,-4344,96,69,1469
3019,-4344,30,12,1474
3020,-4434,30,12,1473
3021,-4434,189,-30,1473
3022,-4503,222,-30,1472
3023,-4509,222,30,1471
3024,-4509,312,30,1470
3025,-4569,312,30,1470
3026,-4569,300,21,1470
3027,-4407,300,21,1470
3028,-4599,300,108,1469
3029,-4599,261,207,1474
3030,-4533,198,207,1474
3031,-4533,198,159,1473
3032,-4521,165,159,1472
3033,-4404,165,261,1471
3034,-4404,108,207,1471
3035,-4368,-9,207,1470
3036,-4368,-9,276,1470
3037,-4419,-72,276,1470
3038,-4377,-72,327,1469
3039,-4377,-168,249,1474
3040,-4383,-261,249,1473
3041,-4383,-261,252,1472
3042,-4386,-291,252,1472
3043,-4416,-291,216,1471
3044,-4416,-354,240,1471
3045,-4401,-351,240,1470
3046,-4401,-351,222,1469
3047,-4464,-354,222,1469
3048,-4422,-354,267,1474
3049,-4422,-324,234,1474
3050,-4464,-324,234,1473
3051,-4464,-324,243,1472
3052,-4467,-144,243,1471
3053,-4389,-144,165,1471
3054,-4389,-156,240,1471
3055,-4503,495,240,1470
3056,-4503,495,1014,1469
3057,-4611,3,1014,1469
3058,-4281,3,258,1474
3059,-4281,-189,300,1474
3060,-4227,-150,300,1474
3061,-4173,-150,270,1473
3062,-4173,-240,270,1472
3063,-4125,-240,267,1471
3064,-4125,-210,210,1471
3065,-4182,-198,210,1470
3066,-4383,-198,174,1470
3067,-4383,-744,174,1469
3068,-4233,-744,573,1469
3069,-4233,-141,138,1474
3070,-4230,-171,138,1473
3071,-4227,-171,96,1472
3072,-4227,-102,96,1472
3073,-4338,-102,60,1469
3074,-4338,-30,60,1471
3075,-4416,-9,60,1470
3076,-4599,-9,51,1470
3077,-4599,-21,-81,1469
3078,-4644,-21,-81,1469
3079,-4644,57,-132,1474
3080,-4566,66,-132,1473
3081,-4566,66,-141,1473
3082,-4566,108,-75,1472
3083,-4584,108,-75,1471
3084,-4584,192,-72,1472
3085,-4611,156,-72,1473
3086,-4611,156,-39,1442
3087,-4530,183,-39,1471
3088,-4593,183,3,1471
3089,-4593,117,3,1455
3090,-4491,117,240,1475
3091,-4491,57,228,1470
3092,-4467,57,228,1472
3093,-4467,-9,300,1473
3094,-4326,-60,300,1444
3095,-4326,-60,330,1475
3096,-4362,-81,330,1471
3097,-4365,-81,309,1471
3098,-4365,-66,369,1476
3099,-4254,-111,369,1475
3100,-4254,-111,312,1475
3101,-4275,-120,312,1474
3102,-4227,-120,327,1473
3103,-4227,-123,312,1472
3104,-4272,-111,312,1471
3105,-4272,-111,258,1471
3106,-4269,-114,258,1471
3107,-4308,-114,243,1471
3108,-4308,-156,201,1475
3109,-4329,-96,201,1475
3110,-4329,-96,222,1474
3111,-4332,-105,222,1473
3112,-4329,-105,180,1472
3113,-4329,-36,165,1471
3114,-4344,-36,165,1471
3115,-4401,-36,132,1470
3116,-4401,-27,132,1470
3117,-4425,-27,132,1475
3118,-4425,-54,78,1474
3119,-4425,-24,78,1473
3120,-4458,-24,165,1473
3121,-4458,-57,165,1472
3122,-4422,-57,96,1471
3123,-4422,-90,96,1470
3124,-4452,-147,96,1470
3125,-4464,-147,60,1469
3126,-4464,-141,60,1470
3127,-4479,-141,54,1469
3128,-4479,-171,18,1475
3129,-4467,-153,18,1474
3130,-4446,-153,30,1473
3131,-4446,-129,30,1472
3132,-4437,-129,3,1471
3133,-4437,-108,21,1470
3134,-4437,-72,21,1470
3135,-4446,-72,12,1470
3136,-4446,-69,12,1469
3137,-4482,-69,12,1474
3138,-4482,-27,-6,1474
3139,-4503,-18,-6,1473
3140,-4461,-18,-39,1473
3141,-4461,21,-39,1472
3142,-4401,21,-39,1471
3143,-4401,60,72,1470
3144,-4452,84,72,1470
3145,-4452,84,138,1470
3146,-4452,66,96,1469
3147,-4398,66,96,1473
3148,-4398,54,210,1474
3149,-4308,39,210,1473
3150,-4341,39,276,1472
3151,-4341,6,279,1471
3152,-4236,6,279,1471
3153,-4236,-114,378,1470
3154,-4350,-153,378,1470
3155,-4344,-153,420,1470
3156,-4344,-204,345,1469
3157,-4293,-204,345,1474
3158,-4293,-252,381,1473
3159,-4290,-285,381,1472
3160,-4272,-285,351,1472
3161,-4272,-288,345,1471
3162,-4287,-288,345,1470
3163,-4287,-258,291,1470
3164,-4293,-261,291,1470
3165,-4287,-261,234,1470
3166,-4287,-222,225,1469
3167,-4377,-222,225,1473
3168,-4377,-159,150,1474
3169,-4347,-210,150,1473
3170,-4404,-210,132,1473
3171,-4404,-162,78,1471
3172,-4425,-114,78,1471
3173,-4425,-114,105,1470
3174,-4455,-123,105,1469
3175,-4479,-123,45,1468
3176,-4479,-129,87,1468
3177,-4536,-156,87,1473
3178,-4536,-156,45,1473
3179,-4482,-102,45,1473
3180,-4524,-102,9,1472
3181,-4524,-150,72,1470
3182,-4554,-147,72,1470
3183,-4554,-147,42,1470
3184,-4512,-180,42,1470
3185,-4530,-180,36,1470
3186,-4530,-174,27,1470
3187,-4515,-198,27,1474
3188,-4515,-198,3,1473
3189,-4521,-165,3,1473
3190,-4485,-165,30,1472
3191,-4485,-156,45,1470
3192,-4452,-126,45,1471
3193,-4452,-126,42,1470
3194,-4410,-105,42,1470
3195,-4371,-105,42,1469
3196,-4371,-81,141,1471
3197,-4371,-84,141,1470
3198,-4371,-84,105,1470
3199,-4377,-24,105,1474
3200,-4446,-24,114,1473
3201,-4446,3,189,1473
3202,-4191,72,189,1472
3203,-4191,72,276,1471
3204,-4218,33,276,1470
3205,-4182,33,252,1470
3206,-4182,21,318,1470
3207,-4206,51,318,1469
3208,-4206,51,309,1469
3209,-4173,84,309,1474
3210,-4263,84,300,1473
3211,-4263,42,267,1472
3212,-4314,69,267,1472
3213,-4314,69,258,1471
3214,-4326,78,258,1471
3215,-4359,78,288,1471
3216,-4359,63,258,1470
3217,-4398,51,258,1470
3218,-4398,51,228,1469
3219,-4437,93,228,1473
3220,-4461,93,225,1474
3221,-4461,-6,180,1473
3222,-4512,33,180,1472
3223,-4512,33,108,1472
3224,-4503,-15,108,1471
3225,-4524,-15,45,1470
3226,-4524,-24,69,1470
3227,-4542,-69,69,1469
3228,-4467,-69,63,1469
3229,-4467,-60,63,1474
3230,-4539,-60,27,1474
3231,-4539,-96,21,1473
3232,-4461,-84,21,1472
3233,-4422,-84,102,1471
3234,-4422,-111,102,1471
3235,-4401,-111,114,1470
3236,-4401,-96,123,1470
3237,-4362,-105,123,1469
3238,-4428,-105,123,1469
3239,-4428,-114,123,1473
3240,-4440,-114,63,1473
3241,-4440,-102,171,1472
3242,-4455,-156,171,1472
3243,-4533,-156,69,1471
3244,-4533,-171,69,1471
3245,-4521,-171,111,1470
3246,-4521,-198,81,1470
3247,-4530,-174,81,1469
3248,-4536,-174,45,1469
3249,-4536,-162,45,1474
3250,-4515,-162,-9,1473
3251,-4515,-135,9,1473
3252,-4461,-75,9,1472
3253,-4425,-75,18,1471
3254,-4425,-75,123,1471
3255,-4410,-75,123,1470
3256,-4410,6,132,1470
3257,-4359,27,132,1469
3258,-4266,27,216,1469
3259,-4266,51,225,1474
3260,-4224,51,225,1474
3261,-4224,39,243,1473
3262,-4182,69,243,1472
3263,-4158,69,249,1472
3264,-4158,84,219,1471
3265,-4209,84,219,1470
3266,-4209,102,249,1470
3267,-4191,51,249,1470
3268,-4194,51,279,1470
3269,-4194,12,258,1469
3270,-4296,12,258,1473
3271,-4296,12,279,1473
3272,-4287,-69,279,1473
3273,-4350,-69,225,1472
3274,-4350,-105,276,1471
3275,-4425,-105,276,1471
3276,-4425,-147,240,1471
3277,-4455,-240,240,1470
3278,-4500,-240,150,1469
3279,-4500,-267,129,1470
3280,-4566,-351,129,1469
3281,-4566,-351,96,1473
3282,-4554,-330,96,1473
3283,-4617,-330,141,1472
3284,-4617,-342,69,1472
3285,-4701,-330,69,1471
3286,-4701,-330,36,1470
3287,-4569,-342,36,1470
3288,-4569,-342,90,1470
3289,-4569,-324,69,1469
3290,-4524,-219,69,1469
3291,-4524,-219,111,1474
3292,-4464,-195,111,1474
3293,-4446,-195,96,1473
3294,-4446,-153,87,1472
3295,-4410,-132,87,1471
3296,-4410,-132,111,1473
3297,-4362,-99,111,1472
3298,-4389,-99,54,1472
3299,-4389,-81,87,1471
3300,-4341,-96,87,1470
3301,-4341,-96,51,1470
3302,-4383,-39,51,1470
3303,-4359,-39,36,1469
3304,-4359,-30,51,1468
3305,-4368,-12,51,1473
3306,-4368,-12,87,1473
3307,-4269,12,87,1472
3308,-4212,12,69,1470
3309,-4212,54,69,1470
3310,-4314,6,69,1470
3311,-4314,6,87,1470
3312,-4290,108,87,1470
3313,-4311,108,81,1468
3314,-4311,132,45,1469
3315,-4377,150,45,1473
3316,-4377,150,141,1473
3317,-4443,189,141,1472
3318,-4434,189,147,1472
3319,-4434,144,279,1471
3320,-4386,150,279,1471
3321,-4386,150,261,1470
3322,-4443,204,261,1470
3323,-4473,204,348,1469
3324,-4473,162,294,1469
3325,-4491,87,294,1474
3326,-4401,87,474,1474
3327,-4401,57,474,1473
3328,-4467,57,318,1473
3329,-4467,27,276,1472
3330,-4326,-81,276,1471
3331,-4401,-81,336,1470
3332,-4401,-201,336,1470
3333,-4383,-201,291,1470
3334,-4383,-294,216,1470
3335,-4410,-354,216,1474
3336,-4428,-354,171,1473
3337,-4428,-303,171,1473
3338,-4389,-303,162,1473
3339,-4389,-363,165,1472
3340,-4452,-408,165,1471
3341,-4440,-408,165,1470
3342,-4440,-342,90,1470
3343,-4473,-342,90,1470
3344,-4473,-306,69,1469
3345,-4464,-258,69,1469
3346,-4446,-258,78,1473
3347,-4446,-198,120,1472
3348,-4458,-198,120,1472
3349,-4458,-174,54,1471
3350,-4458,-141,54,1471
3351,-4422,-141,156,1470
3352,-4422,-129,165,1470
3353,-4455,-129,165,1470
3354,-4455,-90,87,1469
3355,-4467,-123,87,1469
3356,-4473,-123,120,1472
3357,-4473,-147,150,1472
3358,-4494,-147,150,1472
3359,-4494,-168,141,1470
3360,-4467,-198,141,1471
3361,-4419,-198,96,1470
3362,-4419,-186,-15,1470
3363,-4404,-186,-15,1470
3364,-4404,-153,-18,1470
3365,-4332,-141,-18,1469
3366,-4311,-141,36,1473
3367,-4311,-84,-9,1473
3368,-4266,-84,-9,1472
3369,-4266,-12,72,1471
3370,-4290,18,72,1471
3371,-4305,18,60,1470
3372,-4305,57,48,1470
3373,-4293,63,48,1470
3374,-4293,63,129,1470
3375,-4305,141,129,1469
3376,-4314,141,132,1474
3377,-4314,81,120,1473
3378,-4305,219,120,1473
3379,-4305,219,183,1473
3380,-4332,231,183,1472
3381,-4368,231,249,1470
3382,-4368,219,288,1471
3383,-4395,171,288,1470
3384,-4395,171,201,1469
3385,-4428,126,201,1469
3386,-4455,126,267,1469
3387,-4455,42,240,1473
3388,-4386,-132,240,1473
3389,-4386,-132,222,1472
3390,-4443,-132,222,1472
3391,-4533,-132,147,1470
3392,-4533,-246,225,1470
3393,-4539,-291,225,1469
3394,-4539,-291,267,1468
3395,-4491,-324,267,1469
3396,-4464,-324,216,1469
3397,-4464,-417,201,1469
3398,-4485,-339,201,1469
3399,-4485,-339,258,1468
3400,-4437,-393,258,1473
3401,-4440,-393,174,1473
3402,-4440,-351,165,1472
3403,-4407,-306,165,1471
3404,-4407,-306,180,1471
3405,-4362,-279,180,1470
3406,-4368,-279,165,1470
3407,-4368,-213,174,1469
3408,-4389,-165,174,1469
3409,-4389,-165,192,1469
3410,-4332,-129,192,1473
3411,-4365,-129,138,1473
3412,-4365,-144,72,1473
3413,-4314,-102,72,1472
3414,-4314,-102,54,1471
3415,-4341,-99,54,1471
3416,-4383,-99,69,1470
3417,-4383,-87,81,1470
3418,-4389,-99,81,1470
3419,-4410,-99,36,1470
3420,-4410,-84,36,1468
3421,-4404,-84,-30,1469
3422,-4404,-39,-9,1472
3423,-4455,-57,-9,1472
3424,-4425,-57,-69,1472
3425,-4425,-30,-69,1471
3426,-4407,-30,-39,1470
3427,-4407,15,-51,1469
3428,-4458,39,-51,1470
3429,-4431,39,-81,1469
3430,-4431,69,-81,1469
3431,-4509,69,81,1473
3432,-4509,105,36,1473
3433,-4500,129,36,1472
3434,-4410,129,156,1471
3435,-4410,111,156,1470
3436,-4401,111,192,1470
3437,-4401,99,243,1470
3438,-4338,36,243,1469
3439,-4191,36,228,1468
3440,-4191,57,360,1469
3441,-4224,57,360,1474
3442,-4224,6,339,1473
3443,-4227,48,339,1473
3444,-4293,48,309,1473
3445,-4293,-36,321,1472
3446,-4323,-36,321,1472
3447,-4323,-30,303,1471
3448,-4377,-45,303,1471
3449,-4344,-45,162,1470
3450,-4344,-54,210,1470
3451,-4386,-54,210,1469
3452,-4386,-99,189,1469
3453,-4440,-105,189,1473
3454,-4455,-105,162,1473
3455,-4455,-132,105,1472
3456,-4485,-132,105,1471
3457,-4485,-174,132,1471
3458,-4479,-195,132,1471
3459,-4479,-195,138,1470
3460,-4479,-219,72,1469
3461,-4500,-219,72,1469
3462,-4500,-240,90,1469
3463,-4497,-201,90,1473
3464,-4500,-201,42,1474
3465,-4500,-213,138,1472
3466,-4503,-222,138,1472
3467,-4503,-222,36,1471
3468,-4497,-147,36,1470
3469,-4446,-147,-6,1470
3470,-4446,-192,51,1469
3471,-4476,-180,51,1469
3472,-4476,-180,18,1468
3473,-4458,-162,18,1473
3474,-4404,-162,-30,1473
3475,-4404,-147,30,1472
3476,-4422,-144,30,1472
3477,-4422,-144,45,1471
3478,-4383,-108,45,1471
3479,-4344,-108,114,1470
3480,-4344,-102,111,1470
3481,-4290,-30,111,1469
3482,-4290,-30,81,1469
3483,-4314,-30,81,1474
3484,-4302,-30,90,1472
3485,-4302,30,96,1472
3486,-4275,18,96,1472
3487,-4275,18,123,1471
3488,-4368,66,123,1471
3489,-4359,66,150,1470
3490,-4359,108,81,1470
3491,-4368,96,81,1469
3492,-4368,96,189,1469
3493,-4416,99,189,1473
3494,-4404,99,192,1473
3495,-4404,93,183,1472
3496,-4389,69,183,1473
3497,-4389,69,210,1472
3498,-4437,42,210,1472
3499,-4419,42,201,1471
3500,-4419,-15,234,1471
3501,-4419,-69,234,1470
3502,-4419,-69,261,1469
3503,-4398,-159,261,1469
3504,-4416,-159,300,1469
3505,-4416,-285,291,1468
3506,-4395,-369,291,1473
3507,-4395,-369,300,1472
3508,-4422,-396,300,1472
3509,-4425,-396,267,1472
3510,-4425,-345,249,1471
3511,-4482,-348,249,1470
3512,-4482,-348,222,1470
3513,-4386,-324,222,1469
3514,-4458,-324,240,1469
3515,-4458,-324,174,1469
3516,-4446,-219,174,1473
3517,-4407,-219,261,1473
3518,-4407,-228,261,1473
3519,-4362,-228,192,1472
3520,-4362,-177,123,1471
3521,-4320,-141,123,1470
3522,-4290,-141,174,1470
3523,-4290,-123,174,1470
3524,-4302,-123,120,1469
3525,-4302,-45,102,1469
3526,-4296,-111,102,1469
3527,-4365,-111,147,1473
3528,-4365,-51,147,1473
3529,-4350,-51,45,1473
3530,-4350,-18,42,1472
3531,-4353,15,42,1471
3532,-4389,15,-6,1471
3533,-4389,3,-132,1470
3534,-4419,3,-132,1470
3535,-4419,18,-33,1470
3536,-4437,39,-33,1469
3537,-4464,39,-63,1469
3538,-4464,66,-15,1473
3539,-4461,66,-15,1473
3540,-4461,93,-108,1472
3541,-4476,60,-108,1471
3542,-4530,60,-72,1471
3543,-4530,78,-39,1469
3544,-4494,78,-39,1469
3545,-4494,87,-24,1469
3546,-4503,138,-24,1469
3547,-4581,138,18,1468
3548,-4581,147,48,1473
3549,-4482,147,48,1473
3550,-4482,168,183,1472
3551,-4419,156,183,1471
3552,-4365,156,201,1471
3553,-4365,195,261,1469
3554,-4314,195,261,1469
3555,-4314,168,276,1469
3556,-4263,141,276,1470
3557,-4218,141,372,1469
3558,-4218,69,405,1474
3559,-4206,15,405,1473
3560,-4206,15,369,1473
3561,-4179,-66,369,1472
3562,-4182,-66,318,1471
3563,-4182,-132,330,1470
3564,-4269,-252,330,1470
3565,-4269,-252,294,1469
3566,-4284,-264,294,1469
3567,-4398,-264,270,1469
3568,-4398,-300,216,1473
3569,-4452,-387,216,1473
3570,-4452,-387,192,1472
3571,-4437,-369,192,1471
3572,-4587,-369,138,1470
3573,-4587,-387,156,1470
3574,-4542,-351,156,1469
3575,-4542,-351,147,1469
3576,-4515,-270,147,1468
3577,-4500,-270,63,1473
3578,-4500,-237,30,1472
3579,-4548,-198,30,1473
3580,-4548,-198,45,1467
3581,-4497,-147,45,1471
3582,-4488,-147,-18,1471
3583,-4488,-126,63,1470
3584,-4458,-108,63,1470
3585,-4458,-108,63,1469
3586,-4434,-84,63,1469
3587,-4461,-84,12,1473
3588,-4461,-153,54,1473
3589,-4425,-165,54,1473
3590,-4425,-165,-30,1473
3591,-4440,-159,-30,1470
3592,-4422,-159,18,1442
3593,-4422,-156,18,1473
3594,-4368,-156,-30,1472
3595,-4368,-126,42,1441
3596,-4404,-150,42,1470
3597,-4404,-150,18,1469
3598,-4377,-72,18,1473
3599,-4395,-72,54,1474
3600,-4395,-81,54,1442
3601,-4350,-81,132,1471
3602,-4350,-12,69,1472
3603,-4368,-12,69,1472
3604,-4368,27,114,1471
3605,-4380,72,114,1471
3606,-4398,72,156,1471
3607,-4398,123,156,1470
3608,-4209,123,156,1475
3609,-4209,120,156,1474
3610,-4401,105,156,1474
3611,-4377,105,132,1473
3612,-4377,93,183,1473
3613,-4368,93,183,1472
3614,-4368,129,156,1471
3615,-4389,102,156,1471
3616,-4407,102,168,1470
3617,-4407,54,243,1470
3618,-4389,42,243,1475
3619,-4389,42,219,1473
3620,-4398,-12,219,1472
3621,-4425,-12,249,1471
3622,-4425,-78,258,1471
3623,-4401,-153,258,1471
3624,-4401,-153,261,1471
3625,-4404,-195,261,1470
3626,-4446,-195,249,1469
3627,-4446,-195,276,1468
3628,-4419,-243,276,1468
3629,-4419,-243,303,1472
3630,-4398,-312,303,1472
3631,-4428,-312,267,1472
3632,-4428,-333,345,1470
3633,-4341,-270,345,1470
3634,-4341,-270,243,1470
3635,-4452,-228,243,1469
3636,-4371,-228,216,1469
3637,-4371,-246,162,1468
3638,-4398,-174,162,1468
3639,-4416,-174,147,1473
3640,-4416,-189,147,1472
3641,-4428,-189,69,1471
3642,-4428,-165,54,1471
3643,-4410,-165,54,1470
3644,-4458,-165,12,1470
3645,-4458,-168,12,1469
3646,-4470,-168,-117,1469
3647,-4470,-150,-111,1467
3648,-4461,-159,-111,1468
3649,-4482,-159,-126,1473
3650,-4482,-150,-126,1448
3651,-4473,-150,-108,1447
3652,-4473,-165,-69,1444
3653,-4440,-135,-69,1441
3654,-4437,-135,-51,1442
3655,-4437,-87,9,1440
3656,-4407,-87,9,1440
3657,-4407,-75,72,1439
3658,-4398,-12,72,1438
3659,-4380,-12,156,1438
3660,-4380,33,141,1451
3661,-4347,33,141,1460
3662,-4347,78,192,1461
3663,-4329,129,192,1460
3664,-4323,129,225,1457
3665,-4323,123,261,1458
3666,-4284,123,261,1458
3667,-4284,141,207,1453
3668,-4398,159,207,1457
3669,-4377,159,189,1444
3670,-4377,126,252,1444
3671,-4398,126,252,1448
3672,-4398,150,234,1448
3673,-4386,150,234,1450
3674,-4368,150,249,1453
3675,-4368,99,180,1466
3676,-4395,99,180,1472
3677,-4395,81,147,1472
3678,-4428,15,147,1472
3679,-4404,15,201,1471
3680,-4404,-51,180,1470
3681,-4416,-126,180,1475
3682,-4416,-126,165,1475
3683,-4410,-201,165,1474
3684,-4407,-201,201,1473
3685,-4407,-219,162,1471
3686,-4440,-279,162,1470
3687,-4440,-279,198,1468
3688,-4434,-264,198,1467
3689,-4419,-264,129,1466
3690,-4419,-282,147,1466
3691,-4422,-243,147,1470
3692,-4422,-243,141,1469
3693,-4389,-228,141,1468
3694,-4368,-228,132,1468
3695,-4368,-222,105,1468
3696,-4308,-165,105,1467
3697,-4308,-165,156,1466
3698,-4344,-123,156,1460
3699,-4290,-123,96,1465
3700,-4290,-72,156,1465
3701,-4326,-69,156,1470
3702,-4326,-69,111,1466
3703,-4326,-36,111,1465
3704,-4383,-36,72,1470
3705,-4383,-33,81,1469
3706,-4428,-63,81,1469
3707,-4428,-63,105,1468
3708,-4476,-105,105,1467
3709,-4500,-105,60,1466
3710,-4500,-120,27,1466
3711,-4521,-165,27,1465
3712,-4521,-165,-18,1465
3713,-4551,-132,-18,1465
3714,-4554,-132,60,1469
3715,-4554,-159,27,1468
3716,-4491,-141,27,1468
3717,-4491,-141,60,1467
3718,-4515,-111,60,1468
3719,-4476,-111,69,1467
3720,-4476,-114,120,1466
3721,-4500,-69,120,1466
3722,-4479,-69,147,1466
3723,-4479,0,147,1465
3724,-4491,0,174,1465
3725,-4491,-12,129,1469
3726,-4437,42,129,1469
3727,-4383,42,210,1468
3728,-4383,75,210,1468
3729,-4353,75,201,1466
3730,-4353,66,228,1466
3731,-4305,57,228,1466
3732,-4290,57,261,1466
3733,-4290,84,261,1465
3734,-4263,84,285,1465
3735,-4263,48,267,1469
3736,-4224,-12,267,1469
3737,-4227,-12,258,1467
3738,-4227,-66,258,1467
3739,-4209,-66,258,1467
3740,-4209,-87,285,1466
3741,-4275,-141,285,1466
3742,-4281,-141,225,1465
3743,-4281,-201,261,1465
3744,-4308,-201,261,1465
3745,-4308,-210,201,1469
3746,-4359,-234,201,1469
3747,-4380,-234,207,1467
3748,-4380,-243,189,1468
3749,-4410,-243,189,1467
3750,-4410,-264,162,1466
3751,-4443,-228,162,1466
3752,-4452,-228,111,1466
3753,-4452,-210,120,1465
3754,-4416,-210,120,1465
3755,-4416,-153,36,1470
3756,-4476,-84,36,1469
3757,-4479,-84,27,1468
3758,-4479,-84,3,1468
3759,-4467,-84,3,1467
3760,-4467,-54,18,1467
3761,-4530,-51,18,1466
3762,-4518,-51,-30,1466
3763,-4518,-36,-60,1465
3764,-4518,-36,-60,1465
3765,-4518,-33,-9,1469
3766,-4545,-69,-9,1469
3767,-4575,-69,-84,1468
3768,-4575,-45,-48,1468
3769,-4548,-45,-48,1467
3770,-4548,-99,-51,1467
3771,-4488,-57,-51,1466
3772,-4500,-57,-24,1466
3773,-4500,-45,-9,1466
3774,-4518,-18,-9,1466
3775,-4518,-18,30,1464
3776,-4380,-39,30,1469
3777,-4452,-39,102,1469
3778,-4452,-60,180,1466
3779,-4410,36,180,1467
3780,-4410,36,180,1467
3781,-4437,78,180,1466
3782,-4269,78,192,1466
3783,-4269,102,210,1466
3784,-4383,111,210,1465
3785,-4383,111,234,1470
3786,-4305,138,234,1469
3787,-4239,138,270,1468
3788,-4239,126,309,1468
3789,-4209,198,309,1467
3790,-4209,198,300,1467
3791,-4176,120,300,1466
3792,-4200,120,309,1466
3793,-4200,123,354,1465
3794,-4248,51,354,1465
3795,-4248,51,267,1469
3796,-4227,-72,267,1468
3797,-4311,-72,258,1468
3798,-4311,-90,231,1467
3799,-4380,-216,231,1467
3800,-4353,-216,189,1467
3801,-4353,-261,189,1466
3802,-4428,-261,261,1467
3803,-4428,-315,183,1466
3804,-4425,-351,183,1466
3805,-4425,-351,201,1466
3806,-4380,-333,201,1465
3807,-4476,-333,189,1469
3808,-4476,-315,180,1469
3809,-4497,-309,180,1468
3810,-4497,-309,111,1468
3811,-4503,-270,111,1466
3812,-4503,-270,120,1467
3813,-4503,-249,18,1466
3814,-4524,-195,18,1466
3815,-4524,-195,12,1465
3816,-4482,-123,12,1465
3817,-4539,-123,-84,1469
3818,-4539,-165,-108,1469
